table_name,column_name,database_type,base_type,comment,,
INCPT,appamt,numeric,type/Decimal,,,
INCPT,waiveamt,numeric,type/Decimal,,,
INCPT,dscamt,numeric,type/Decimal,,,
INCPT,remamt,numeric,type/Decimal,,,
INCPT,rcptamt,numeric,type/Decimal,,,
INCPT,qty,numeric,type/Decimal,,,
INCPT,arno,numeric,type/Decimal,,,
INCPT,finlct,numeric,type/Decimal,,,
INCPT,incgrp,numeric,type/Decimal,,,
INCPT,salerate,numeric,type/Decimal,,,
INCPT,spcflag,numeric,type/Decimal,,,
IPT,an,varchar,type/Text,เลขที่ผู้ป่วยใน,,
IPT,hn,varchar,type/Text,เลขที่ผู้ป่วยนอก,,
IPT,weight,numeric,type/Decimal,น้ำหนักแรกเข้า,,
IPT,hieght,numeric,type/Decimal,ส่วนสูง,,
IPT,rgtlct,numeric,type/Decimal,รหัสหน่วยงานออกเลขที่ผู้ป่วยใน,,
IPT,rgtdate,timestamp,type/DateTime,วันที่ลงทะเบียน,,
IPT,rgttime,numeric,type/Decimal,เวลาที่ลงทะเบียน,,
IPT,rgtward,numeric,type/Decimal,รหัสหอผู้ป่วยแรกที่ลงทะเบียน,,
IPT,rgtroom,varchar,type/Text,ห้องผู้ป่วยที่ลงทะเบียน,,
IPT,rgtbedno,varchar,type/Text,เลขที่เตียงที่ลงทะเบียน,,
IPT,rgtbedtype,numeric,type/Decimal,รหัสประเภทเตียงที่ลงทะเบียน,,
IPT,ward,numeric,type/Decimal,รหัสหอผู้ป่วยที่พักอยู่ปัจจุบัน,,
IPT,room,varchar,type/Text,ห้องที่พักอยู่ปัจจุบัน,,
IPT,bedno,varchar,type/Text,เลขที่เตียงที่พักอยู่ปัจจุบัน,,
IPT,bedtype,numeric,type/Decimal,รหัสประเภทเตียงที่พักอยู่ปัจจุบัน,,
IPT,iptist,numeric,type/Decimal,รหัสสถานะการเข้ามาผู้ป่วยใน,,
IPT,dct,numeric,type/Decimal,รหัสแพทย์,,
IPT,dchdate,timestamp,type/DateTime,วันที่จำหน่าย,,
IPT,dchtime,numeric,type/Decimal,เวลาที่จำหน่าย,,
IPT,dchtype,numeric,type/Decimal,รหัสประเภทการจำหน่าย,,
IPT,dchst,numeric,type/Decimal,รหัสสถานะการจำหน่าย,,
IPT,pgnote,varchar,type/Text,หมายเหตุ / Progress Note,,
IPT,indate,timestamp,type/DateTime,วันที่เข้าพักในหอครั้งแรก,,
IPT,intime,numeric,type/Decimal,เวลาที่เข้าพักในหอครั้งแรก,,
IPT,drg,numeric,type/Decimal,ค่า DRG,,
IPT,rw,numeric,type/Decimal,ค่า RW,,
IPT,adjrw,numeric,type/Decimal,ค่า ADJRW,,
IPT,mdc,varchar,type/Text,ค่า MDC (สำรองไว้ใช้งาน),,
IPT,err,numeric,type/Decimal,ค่า ERR (สำรองไว้ใช้งาน),,
IPT,warn,numeric,type/Decimal,ค่า WARN (สำรองไว้ใช้งาน),,
IPT,result,varchar,type/Text,ค่า RESULT (สำรองไว้ใช้งาน),,
IPT,ot,numeric,type/Decimal,ค่า OT (สำรองไว้ใช้งาน),,
IPT,wtlos,numeric,type/Decimal,ค่า WTLOS (สำรองไว้ใช้งาน),,
IPT,outdate,timestamp,type/DateTime,วันที่จำหน่ายออกจากโรงพยาบาล,,
IPT,outtime,numeric,type/Decimal,เวลาที่จำหน่ายออกจากโรงพยาบาล,,
IPT,receiveflag,varchar,type/Text,"สถานภาพการรับเข้า (E - ผู้ป่วยฉุกเฉิน ER ,  A - ผู้ป่วยฉุกเฉินตึก, O - ผู้ป่วยนอก , N - รับใหม่, T - รับย้าย)",,
IPT,deathtype,numeric,type/Decimal,"ประเภทการตาย (1 - ธรรมดา , 2 - นิติเวช)",,
IPT,autopsytype,numeric,type/Decimal,"ประเภทการตรวจศพ (1 - นิติเวชวิทยา , 2 - พยาธิวิทยา)",,
IPT,dischargeflag,varchar,type/Text,"ตัวบ่งชี้การจำหน่ายผู้ป่วย (space - ผู้ป่วยยังพักรักษาอยู่ , I - หอผู้ป่วยแจ้งจำหน่าย , C - ปิดบัญชีเคลียร์ค่าใช้จ่ายผู้ป่วย , L - ผู้ป่วยจำหน่ายจากโรงพยาบาล)",,
IPT,homemedflag,varchar,type/Text,"ตัวบ่งชี้ว่ามีการสั่งยากลับบ้านให้กับผู้ป่วย (space - ไม่มีข้อมูล , Y - มีการสั่งยากลับบ้าน)",,
IPT,appointflag,varchar,type/Text,"ตัวบ่งชี้ว่ามีการนัดหมายให้กับผู้ป่วย (space - ไม่มีข้อมูล , Y - นัดหมายผู้ป่วย)",,
IPTADM,an,varchar,type/Text,เลขที่ผู้ป่วยใน,,
IPTADM,indate,timestamp,type/DateTime,วันที่รับเข้า,,
IPTADM,intime,numeric,type/Decimal,เวลาที่รับเข้า,,
IPTADM,spclty,numeric,type/Decimal,รหัสแผนกผู้ป่วย (รหัสภาควิชา หรือ รหัสสาขาวิชา/หน่วย),,
IPTADM,ward,numeric,type/Decimal,รหัสหอผู้ป่วย,,
IPTADM,room,varchar,type/Text,หมายเลขห้อง,,
IPTADM,bedno,varchar,type/Text,เลขที่เตียง,,
IPTADM,bedtype,numeric,type/Decimal,รหัสประเภทเตียง,,
IPTADM,bedrate,numeric,type/Decimal,อัตราค่าห้อง/เตียงต่อวัน,,
IPTADM,dct,numeric,type/Decimal,รหัสแพทย์เจ้าของไข้,,
IPTADM,rdaycnt,numeric,type/Decimal,จำนวนวันที่นอน,,
IPTADM,rhourcnt,numeric,type/Decimal,จำนวน ชั่วโมง.นาที,,
IPTADM,outdate,timestamp,type/DateTime,วันที่ออก,,
IPTADM,outtime,numeric,type/Decimal,เวลาที่ออก,,
IPTADM,pttype,numeric,type/Decimal,รหัสสิทธิการรักษา,,
IPTADM,holdbed,numeric,type/Decimal,"สถานะการจอง(สำรอง) ห้อง/เตียงเดิมไว้ (1 = สำรองไว้ , NULL = ไม่ได้สำรอง)",,
IPTADM,feepattype,varchar,type/Text,"ตัวบ่งชี้ประเภทของผู้ป่วย (N - ผู้ป่วยพิเศษ , Y- ผู้ป่วยสามัญ)",,
IPTADM,remark,varchar,type/Text,หมายเหตุ,,
IPTADM,iptadm,numeric,type/Decimal,"สถานะรายการที่เกิดจากหน้าจอไหน (NULL = รายการปกติ ที่เกิดจากหน้าลงทะเบียน/หรือหน้าจอบันทึกรับย้าย , 99 = เป็นรายการที่เกิดจากหน้าจอสำรองเตียง)",,
IPTADMIST,iptadmist,numeric,type/Decimal,รหัสสถานะเข้ามาของข้อมูลรับย้าย,,
IPTADMIST,name,varchar,type/Text,ชื่อสถานะเข้ามาของข้อมูลรับย้าย,,
IPTADMIST,name_en,varchar,type/Text,ชื่อสถานะเข้ามาของข้อมูลรับย้าย (ภาษาอังกฤษ),,
IPTADMIST,hcode,varchar,type/Text,รหัสของรพ.,,
IPTADMIST,var,varchar,type/Text,ตัวแปรบ่งชี้บอกรหัส,,
IPTADMOST,iptadmost,numeric,type/Decimal,รหัสสถานะล่าสุดของผู้ป่วย,,
IPTADMOST,name,varchar,type/Text,ชื่อสถานะล่าสุดของผู้ป่วย,,
IPTADMOST,var,varchar,type/Text,ตัวแปรบ่งชี้บอกรหัส,,
IPTBOOKBEDICU,hn,varchar,type/Text,เลขประจำตัวผู้ป่วยนอก,,
IPTBOOKBEDICU,bookdate,timestamp,type/DateTime,วันที่บันทึกจองเตียง,,
IPTBOOKBEDICU,booktime,numeric,type/Decimal,เวลาที่บันทึกจองเตียง,,
IPTBOOKBEDICU,an,varchar,type/Text,เลขประจำตัวผู้ป่วยใน,,
IPTBOOKBEDICU,bookno,numeric,type/Decimal,เลขที่จองเตียง,,
IPTBOOKBEDICU,booknomove,numeric,type/Decimal,เลขที่เลื่อนการจองเตียง,,
IPTBOOKBEDICU,ward,numeric,type/Decimal,รหัสหอผู้ป่วยปัจจุบันที่ผู้ป่วยนอนอยู่ (กรณีผป.ใน),,
IPTBOOKBEDICU,bedtype,numeric,type/Decimal,รหัสประเภทห้อง/เตียง,,
IPTBOOKBEDICU,room,varchar,type/Text,หมายเลขห้อง,,
IPTBOOKBEDICU,bedno,varchar,type/Text,เลขที่เตียง,,
IPTBOOKBEDICU,appntdate,timestamp,type/DateTime,วันที่นัดเพื่อร้บย้ายเข้า ICU (ไม่สามารถกำหนดเองได้โดยผู้จอง - ICU จะเป็นผู้ประเมินและกำหนดวันที่เข้าหอผู้ป่วยเอง),,
IPTBOOKBEDICU,appnttime,numeric,type/Decimal,เวลานัดเพื่อร้บย้ายเข้า ICU (ไม่สามารถกำหนดเองได้โดยผู้จอง - ICU จะเป็นผู้ประเมินและกำหนดวันที่เข้าหอผู้ป่วยเอง),,
IPTBOOKBEDICU,dct,numeric,type/Decimal,รหัสแพทย์เจ้าของไข้,,
IPTBOOKBEDICU,deptlct,numeric,type/Decimal,รหัสภาควิชา/ฝ่าย,,
IPTBOOKBEDICU,subdeptlct,numeric,type/Decimal,รหัสสาขาวิชา/หน่วย,,
IPTBOOKBEDICU,treatline,numeric,type/Decimal,รหัสสายการตรวจ,,
IPTBOOKBEDICU,provdiag,varchar,type/Text,a.I. รหัสโรคตามรหัส ICD10 (ICD10.ICD10),,
IPTBOOKBEDICU,disease,varchar,type/Text,a.II. ชื่อโรค (free text),,
IPTBOOKBEDICU,illness,varchar,type/Text,b. อาการปัจจุบัน (free text),,
IPTBOOKBEDICU,organfail1,numeric,type/Decimal,"c-I. Organ failure (1 = เลือก : I. Respiratory failure : Ventilator setting (FiO2, PEEP) )",,
IPTBOOKBEDICU,organfail2,numeric,type/Decimal,c-II. Organ failure (1 = เลือก : II. Acute kidney failure : need RRT? ),,
IPTBOOKBEDICU,organfail3,numeric,type/Decimal,c-III. Organ failure (1 = เลือก : III. Heart failure ),,
IPTBOOKBEDICU,organfail4,numeric,type/Decimal,c-IV. Organ failure (1 = เลือก : IV. Liver failure : need liver dialysis? ),,
IPTBOOKBEDICU,organfail5,numeric,type/Decimal,c-V. Organ failure (1 = เลือก : V. อื่นๆ),,
IPTBOOKBEDICU,organfailoth,varchar,type/Text,c-V. อื่นๆ ระบุอาการ Organ failure,,
IPTBOOKBEDICU,eyeopen,numeric,type/Decimal,d. Neuro condition(GCS : Eye Opening(E) ; IPTEYEOPEN.EYEOPEN),,
IPTBOOKBEDICU,verbalresp,numeric,type/Decimal,d. Neuro condition(GCS : Verbal Response(V) ; IPTVERBALRESP.VERBALRESP),,
IPTBOOKBEDICU,mortorresp,numeric,type/Decimal,d. Neuro condition(GCS : Mortor Response(M) ; IPTMORTORRESP.MORTORRESP),,
IPTBOOKBEDICU,bt,numeric,type/Decimal,e. Vital signs (BT),,
IPTBOOKBEDICU,bp1,numeric,type/Decimal,e. Vital signs (SBP),,
IPTBOOKBEDICU,bp2,numeric,type/Decimal,e. Vital signs (DBP),,
IPTBOOKBEDICU,pr,numeric,type/Decimal,e. Vital signs (PR),,
IPTBOOKBEDICU,rr,numeric,type/Decimal,e. Vital signs (RR),,
IPTBOOKBEDICU,sp02,numeric,type/Decimal,e. Vital signs (SpO2),,
IPTBOOKBEDICU,inotrope,varchar,type/Text,f. Inotrope (free text),,
IPTBOOKBEDICU,isolationneed,numeric,type/Decimal,"g. Isolation needed (Yes/No) (1 = Yes , 2 = No)",,
IPTBOOKBEDICU,icuscore,numeric,type/Decimal,h. ICU mortality score (มีหน้าจอให้คำนวนคะแนนตาม parameter ต่างๆ),,
IPTBOOKBEDICU,icucancelcs,numeric,type/Decimal,รหัสเกณฑ์ของ ICU,,
IPTBOOKBEDICU,cliniclct,numeric,type/Decimal,รหัสคลินิก ที่ผู้ป่วย Visit (กรณีผป.นอก),,
IPTBOOKBEDICU,vstdate,timestamp,type/DateTime,วันที่มาตรวจ (กรณีผป.นอก),,
IPTBOOKBEDICU,vsttime,numeric,type/Decimal,เวลามาตรวจ (กรณีผป.นอก),,
IPTBOOKBEDICU,note,varchar,type/Text,หมายเหตุ,,
IPTBOOKBEDICU,laststftel,varchar,type/Text,เบอร์โทรผู้บันทึกข้อมูล/ผู้จอง ICU,,
IPTBOOKBEDICU,bookiculct,numeric,type/Decimal,"รหัสหน่ายงาน หรือภาควิชา/ฝ่ายที่อนุมัติการจอง ICU (Approve) ตาม Comconfig.Syscode = ""BOOKICULCT"" ; หน่วยงานต้นทางจะยังไม่มี",,
IPTBOOKBEDICU,icubookst,numeric,type/Decimal,รหัสสถานะการอนุมัติจองเตียง ICU,,
IPTBOOKBEDICU,bookicu,numeric,type/Decimal,"หอผู้ป่วย/สาขา ICU ที่รับจอง ICU (เช่น 1 =ICU, 2 =Intermediate ICU [T.IPTBOOKICU])",,
IPTBOOKBEDICU,dnrcase,numeric,type/Decimal,DO NOT Resuscitation case (1 = เลือก),,
IPTBOOKBEDICU,progdate,timestamp,type/DateTime,Date [วันที่ Progress] (Pregress Date ล่าสุด; Tab ข้อมูลทางคลินิก(1): Date),,
IPTBOOKBEDICU,progtime,numeric,type/Decimal,Time [เวลา Progress] (Progress Time ล่าสุด; Tab ข้อมูลทางคลินิก(1): Time),,
IPTBOOKBEDICU,airborne,numeric,type/Decimal,Need isolation - Airborne (1 = เลือก),,
IPTBOOKBEDICU,droplet,numeric,type/Decimal,Need isolation - Droplet (1 = เลือก),,
IPTBOOKBEDICU,contact,numeric,type/Decimal,Need isolation - Contact (1 = เลือก),,
IPTBOOKBEDICU,pospressure,numeric,type/Decimal,Need isolation_Need Specific Room - Positive pressure (1 = เลือก),,
IPTBOOKBEDICU,negpressure,numeric,type/Decimal,Need isolation_Need Specific Room - Negative pressure (1 = เลือก),,
IPTBOOKBEDICU,inotropic,numeric,type/Decimal,"2. Inotropic/vasopressive drug(s) (1 = N/A , 0 = ไม่เลือก) ",,
IPTBOOKBEDICU,inotropic1,numeric,type/Decimal,เลือก : Norepinephine (1 = เลือก ),,
IPTBOOKBEDICU,inotropic2,numeric,type/Decimal,เลือก : Adernaline (1 = เลือก ),,
IPTBOOKBEDICU,inotropic3,numeric,type/Decimal,เลือก : Dopamine (1 = เลือก ),,
IPTBOOKBEDICU,inotropic4,numeric,type/Decimal,เลือก : Dobutamine (1 = เลือก ),,
IPTBOOKBEDICU,inotropic5,numeric,type/Decimal,เลือก : Other (specify) (1 = เลือก ),,
IPTBOOKBEDICU,inotropic1val,varchar,type/Text,ระบุปริมาณ : Norepinephine (mcg/kg/min),,
